"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y73","73 anni","1","nubile/celibe","2020","2020",199,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y73","73 anni","2","coniugata/o","2020","2020",1588,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y73","73 anni","3","divorziata/o","2020","2020",43,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y73","73 anni","4","vedova/o","2020","2020",1052,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y73","73 anni","99","totale","2020","2020",2882,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y73","73 anni","1","nubile/celibe","2020","2020",373,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y73","73 anni","2","coniugata/o","2020","2020",3809,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y73","73 anni","3","divorziata/o","2020","2020",81,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y73","73 anni","4","vedova/o","2020","2020",1216,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y73","73 anni","99","totale","2020","2020",5479,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","1","nubile/celibe","2020","2020",386,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","2","coniugata/o","2020","2020",6196,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","3","divorziata/o","2020","2020",129,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","4","vedova/o","2020","2020",511,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","99","totale","2020","2020",7222,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","1","nubile/celibe","2020","2020",568,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","2","coniugata/o","2020","2020",4439,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","3","divorziata/o","2020","2020",142,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","4","vedova/o","2020","2020",2863,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","99","totale","2020","2020",8012,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","1","nubile/celibe","2020","2020",954,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","2","coniugata/o","2020","2020",10635,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","3","divorziata/o","2020","2020",271,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","4","vedova/o","2020","2020",3374,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2020","2020",15234,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","1","nubile/celibe","2020","2020",126,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","2","coniugata/o","2020","2020",2200,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","3","divorziata/o","2020","2020",35,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","4","vedova/o","2020","2020",193,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","99","totale","2020","2020",2554,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","1","nubile/celibe","2020","2020",170,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","2","coniugata/o","2020","2020",1597,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","3","divorziata/o","2020","2020",43,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","4","vedova/o","2020","2020",989,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","99","totale","2020","2020",2799,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","1","nubile/celibe","2020","2020",296,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","2","coniugata/o","2020","2020",3797,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","3","divorziata/o","2020","2020",78,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","4","vedova/o","2020","2020",1182,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2020","2020",5353,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","1","nubile/celibe","2020","2020",33,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","2","coniugata/o","2020","2020",543,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","3","divorziata/o","2020","2020",10,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","4","vedova/o","2020","2020",53,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","99","totale","2020","2020",639,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","1","nubile/celibe","2020","2020",56,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","2","coniugata/o","2020","2020",405,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","3","divorziata/o","2020","2020",17,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","4","vedova/o","2020","2020",276,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","99","totale","2020","2020",754,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","1","nubile/celibe","2020","2020",89,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","2","coniugata/o","2020","2020",948,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","3","divorziata/o","2020","2020",27,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","4","vedova/o","2020","2020",329,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2020","2020",1393,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","1","nubile/celibe","2020","2020",66,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","2","coniugata/o","2020","2020",1161,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","3","divorziata/o","2020","2020",27,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","4","vedova/o","2020","2020",82,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","99","totale","2020","2020",1336,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","1","nubile/celibe","2020","2020",104,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","2","coniugata/o","2020","2020",802,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","3","divorziata/o","2020","2020",33,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","4","vedova/o","2020","2020",520,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","99","totale","2020","2020",1459,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","1","nubile/celibe","2020","2020",170,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","2","coniugata/o","2020","2020",1963,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","3","divorziata/o","2020","2020",60,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","4","vedova/o","2020","2020",602,,
"ITF63","Catanzaro","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2020","2020",2795,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","1","nubile/celibe","2020","2020",34,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","2","coniugata/o","2020","2020",551,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","3","divorziata/o","2020","2020",18,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","4","vedova/o","2020","2020",41,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","99","totale","2020","2020",644,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","1","nubile/celibe","2020","2020",46,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","2","coniugata/o","2020","2020",368,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","3","divorziata/o","2020","2020",7,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","4","vedova/o","2020","2020",238,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","99","totale","2020","2020",659,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","1","nubile/celibe","2020","2020",80,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","2","coniugata/o","2020","2020",919,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","3","divorziata/o","2020","2020",25,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","4","vedova/o","2020","2020",279,,
"ITF64","Vibo Valentia","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2020","2020",1303,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","1","nubile/celibe","2020","2020",127,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","2","coniugata/o","2020","2020",1741,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","3","divorziata/o","2020","2020",39,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","4","vedova/o","2020","2020",142,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y74","74 anni","99","totale","2020","2020",2049,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","1","nubile/celibe","2020","2020",192,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","2","coniugata/o","2020","2020",1267,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","3","divorziata/o","2020","2020",42,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","4","vedova/o","2020","2020",840,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y74","74 anni","99","totale","2020","2020",2341,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","1","nubile/celibe","2020","2020",319,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","2","coniugata/o","2020","2020",3008,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","3","divorziata/o","2020","2020",81,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","4","vedova/o","2020","2020",982,,
"ITF65","Reggio di Calabria","JAN","popolazione al 1º gennaio","9","totale","Y74","74 anni","99","totale","2020","2020",4390,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","1","nubile/celibe","2020","2020",399,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","2","coniugata/o","2020","2020",6143,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","3","divorziata/o","2020","2020",106,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","4","vedova/o","2020","2020",562,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","99","totale","2020","2020",7211,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","1","nubile/celibe","2020","2020",548,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","2","coniugata/o","2020","2020",4191,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","3","divorziata/o","2020","2020",119,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","4","vedova/o","2020","2020",3056,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","99","totale","2020","2020",7914,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","1","nubile/celibe","2020","2020",947,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","2","coniugata/o","2020","2020",10334,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","3","divorziata/o","2020","2020",225,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","4","vedova/o","2020","2020",3618,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","99","totale","2020","2020",15125,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","1","nubile/celibe","2020","2020",142,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","2","coniugata/o","2020","2020",2273,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","3","divorziata/o","2020","2020",46,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","4","vedova/o","2020","2020",211,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","99","totale","2020","2020",2673,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","1","nubile/celibe","2020","2020",191,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","2","coniugata/o","2020","2020",1590,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","3","divorziata/o","2020","2020",44,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","4","vedova/o","2020","2020",1122,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","99","totale","2020","2020",2947,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","1","nubile/celibe","2020","2020",333,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","2","coniugata/o","2020","2020",3863,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","3","divorziata/o","2020","2020",90,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","4","vedova/o","2020","2020",1333,,
"ITF61","Cosenza","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","99","totale","2020","2020",5620,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","1","nubile/celibe","2020","2020",23,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","2","coniugata/o","2020","2020",527,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","3","divorziata/o","2020","2020",8,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","4","vedova/o","2020","2020",43,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y75","75 anni","99","totale","2020","2020",601,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","1","nubile/celibe","2020","2020",47,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","2","coniugata/o","2020","2020",374,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","3","divorziata/o","2020","2020",10,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","4","vedova/o","2020","2020",263,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y75","75 anni","99","totale","2020","2020",694,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","1","nubile/celibe","2020","2020",70,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","2","coniugata/o","2020","2020",901,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","3","divorziata/o","2020","2020",18,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","4","vedova/o","2020","2020",306,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","9","totale","Y75","75 anni","99","totale","2020","2020",1295,,
